aX,aY,aZ,gX,gY,gZ
1.058,0.010,0.026,-31.006,5.798,4.272
1.049,0.016,0.022,-27.954,1.770,2.136
1.075,0.017,0.047,-24.902,-2.014,1.648
1.055,-0.001,0.056,-22.888,-4.944,2.747
1.042,-0.000,0.055,-21.851,-6.348,3.540
1.046,-0.009,0.062,-21.606,-5.981,4.883
1.055,-0.030,0.079,-22.339,-5.432,6.409
1.063,-0.037,0.097,-24.597,-5.859,6.897
1.067,-0.037,0.099,-27.405,-6.958,6.958
1.074,-0.027,0.102,-29.846,-7.507,7.202
1.047,-0.019,0.118,-30.762,-7.568,7.812
1.042,-0.030,0.115,-31.433,-7.568,8.667
1.035,-0.032,0.126,-32.532,-5.554,8.911
1.038,-0.032,0.145,-34.546,-3.479,9.033
1.057,-0.042,0.146,-37.048,-1.526,9.827
1.065,-0.036,0.163,-40.283,0.000,10.681
1.066,-0.028,0.168,-43.579,0.610,12.207
1.072,-0.034,0.168,-46.021,0.488,14.404
1.079,-0.036,0.174,-48.706,0.305,16.968
1.075,-0.038,0.176,-51.453,0.000,19.104
1.084,-0.050,0.195,-54.932,-0.122,20.569
1.090,-0.047,0.207,-59.937,-2.014,20.447
1.067,-0.034,0.210,-65.735,-5.249,19.714
1.055,-0.031,0.212,-72.266,-8.301,19.531
1.055,-0.025,0.212,-79.163,-11.658,18.982
1.026,-0.014,0.208,-85.388,-16.113,18.555
1.002,-0.013,0.206,-91.492,-19.287,19.348
1.000,-0.007,0.197,-97.229,-21.851,20.142
1.001,-0.011,0.192,-103.088,-23.621,21.484
1.000,-0.013,0.176,-108.521,-25.513,23.132
0.992,-0.016,0.160,-113.647,-26.306,24.414
1.020,-0.026,0.157,-118.652,-25.940,25.452
1.026,-0.026,0.159,-122.986,-25.513,26.001
1.021,-0.027,0.142,-127.258,-25.330,26.794
1.036,-0.039,0.136,-131.592,-24.292,28.076
1.046,-0.033,0.133,-136.353,-23.071,29.175
1.049,-0.034,0.121,-140.930,-22.156,30.579
1.049,-0.033,0.118,-146.484,-20.935,31.494
1.045,-0.026,0.116,-152.344,-19.531,32.166
1.040,-0.019,0.104,-156.494,-18.555,32.532
1.029,-0.009,0.087,-158.264,-17.761,32.715
1.029,-0.002,0.082,-158.264,-17.822,33.264
1.036,0.004,0.073,-157.410,-19.165,33.936
1.036,0.004,0.058,-155.640,-21.057,34.668
1.024,-0.002,0.037,-154.175,-22.949,35.583
1.005,-0.001,0.017,-153.809,-24.475,36.621
0.989,0.010,0.003,-153.870,-24.475,37.720
0.970,0.020,-0.007,-153.931,-23.499,39.124
0.960,0.029,-0.007,-154.358,-21.301,40.344
0.955,0.038,0.001,-155.518,-18.982,41.382
0.961,0.047,0.011,-155.945,-17.761,41.992
0.970,0.055,0.025,-156.128,-18.677,42.236
0.966,0.069,0.035,-156.189,-20.935,42.297

1.323,-0.003,-1.826,164.185,2.380,-16.113
1.391,-0.098,-1.994,204.834,9.338,-14.099
1.473,-0.180,-2.075,249.878,22.583,-11.475
1.568,-0.312,-2.078,299.927,37.292,-8.972
1.623,-0.479,-2.024,352.234,51.331,-6.592
1.597,-0.595,-1.910,400.940,66.223,-3.967
1.532,-0.703,-1.760,446.106,82.886,0.061
1.503,-0.830,-1.599,487.915,102.783,4.578
1.511,-0.991,-1.399,526.550,124.451,7.935
1.549,-1.068,-1.140,562.561,143.433,9.338
1.613,-1.153,-0.867,598.511,153.015,11.963
1.676,-1.275,-0.641,634.216,146.240,17.456
1.709,-1.437,-0.427,667.542,125.671,22.949
1.640,-1.617,-0.184,690.857,95.825,28.259
1.398,-1.775,-0.061,693.298,61.584,34.485
1.127,-1.869,0.112,671.509,36.560,37.048
0.979,-1.804,0.436,625.061,33.386,38.086
0.859,-1.652,0.551,567.444,36.682,41.199
0.728,-1.536,0.580,511.536,43.823,42.542
0.688,-1.499,0.706,458.923,56.091,41.626
0.690,-1.413,0.834,402.893,67.871,38.818
0.679,-1.284,0.919,345.398,76.355,34.485
0.670,-1.133,0.945,287.659,84.412,28.198
0.718,-1.014,0.927,233.643,92.529,21.545
0.802,-0.959,0.909,185.608,96.191,12.634
0.849,-0.735,0.914,140.320,93.140,4.150
0.877,-0.666,0.772,101.868,81.970,-4.028
1.020,-0.642,0.808,74.768,70.801,-9.766
1.163,-0.600,0.990,49.316,60.730,-11.963
1.319,-0.593,1.217,23.560,27.954,-15.015
1.139,-0.523,1.180,-6.348,-17.578,-17.273
0.905,-0.428,0.944,-30.273,-40.527,-19.775
0.891,-0.285,0.758,-44.434,-36.560,-19.287
1.008,-0.190,0.637,-50.598,-28.015,-14.832
1.029,-0.071,0.459,-51.147,-25.085,-13.306
0.979,0.043,0.307,-48.096,-22.400,-11.047
0.976,0.103,0.187,-42.664,-19.592,-8.118
1.008,0.154,0.115,-37.537,-16.724,-6.409
1.000,0.190,0.023,-33.203,-16.602,-4.822
1.000,0.214,-0.011,-28.931,-14.832,-3.479
0.995,0.232,-0.067,-25.940,-12.451,-2.014
1.036,0.225,-0.064,-24.292,-9.521,-0.122
1.029,0.228,-0.091,-23.804,-9.155,0.549
1.016,0.224,-0.101,-24.170,-9.399,1.770
1.030,0.219,-0.100,-25.574,-9.399,2.991
1.037,0.216,-0.118,-27.466,-11.047,4.089
1.027,0.217,-0.122,-28.931,-14.282,5.737
1.006,0.230,-0.115,-29.053,-17.639,7.507
