aX,aY,aZ,gX,gY,gZ
0.576,0.032,0.657,-30.273,-8.301,56.519
0.499,0.081,0.631,-31.250,-16.296,52.734
0.412,0.172,0.609,-30.579,-19.836,49.316
0.363,0.255,0.595,-25.635,-17.761,46.875
0.343,0.327,0.598,-18.860,-11.597,44.312
0.351,0.339,0.605,-11.536,-4.395,42.053
0.360,0.353,0.603,-6.104,1.709,40.039
0.371,0.360,0.610,-4.028,6.470,39.368
0.386,0.360,0.611,-4.822,8.057,40.466
0.379,0.363,0.602,-8.423,6.897,42.419
0.353,0.361,0.580,-13.977,4.578,43.701
0.329,0.384,0.559,-20.142,3.113,42.847
0.272,0.451,0.535,-24.902,3.601,38.818
0.255,0.498,0.543,-27.588,6.287,33.875
0.297,0.548,0.575,-26.855,8.789,29.785
0.329,0.563,0.581,-22.644,7.751,25.452
0.323,0.528,0.575,-17.883,4.700,21.057
0.277,0.546,0.586,-14.099,2.869,16.296
0.281,0.516,0.616,-10.681,2.197,13.306
0.323,0.504,0.632,-7.690,2.441,10.742
0.353,0.532,0.656,-6.470,2.441,6.531
0.382,0.548,0.660,-8.667,1.221,5.249
0.351,0.559,0.634,-13.611,-0.061,5.859
0.312,0.561,0.593,-21.484,0.366,5.737
0.296,0.550,0.544,-29.663,3.784,3.052
0.303,0.550,0.514,-36.255,11.353,-3.662
0.343,0.590,0.544,-39.246,19.958,-12.329
0.411,0.624,0.590,-36.804,23.987,-18.738

0.524,1.366,0.773,28.381,4.517,-0.793
0.604,1.572,0.840,24.475,0.671,-1.343
0.690,1.602,0.827,21.667,-8.545,2.014
0.750,1.805,0.857,16.479,-22.522,2.869
0.754,1.985,0.868,8.911,-39.490,6.531
0.740,2.173,0.839,5.676,-59.204,11.475
0.706,2.321,0.759,6.104,-75.745,16.296
0.658,2.445,0.686,8.728,-86.304,18.616
0.581,2.469,0.587,13.550,-92.102,18.127
0.526,2.505,0.488,17.273,-95.642,13.428
0.546,2.558,0.410,19.165,-98.633,5.798
0.583,2.561,0.338,21.667,-104.614,-4.272
0.605,2.456,0.277,24.536,-115.784,-14.771
