aX,aY,aZ,gX,gY,gZ
1.002,0.103,0.268,6.348,8.667,-3.662
1.010,0.115,0.275,6.592,5.798,-3.357
1.002,0.127,0.276,6.775,1.648,-2.808
0.993,0.134,0.274,6.470,-1.770,-1.587
0.972,0.140,0.269,5.737,-4.089,-0.366
0.945,0.147,0.262,4.639,-4.639,0.183
0.922,0.151,0.253,3.662,-3.174,-0.122
0.906,0.156,0.246,2.380,-0.610,-1.282
0.907,0.166,0.246,0.793,3.357,-2.380
0.915,0.169,0.244,-0.732,7.568,-3.113
0.925,0.171,0.237,-1.953,10.864,-3.357
0.943,0.177,0.234,-3.357,13.123,-3.540
0.966,0.186,0.235,-4.578,13.550,-3.723
0.985,0.188,0.234,-4.639,11.719,-3.784
0.997,0.193,0.232,-4.700,8.362,-3.418

1.195,-1.596,0.503,17.273,5.493,-4.761
1.134,-2.090,0.472,15.381,27.588,-14.343
1.072,-2.394,0.320,8.423,65.125,-27.893
1.123,-2.326,0.184,-8.972,117.859,-38.879
1.514,-2.260,0.129,-29.846,173.950,-38.635
1.934,-2.178,0.090,-42.786,214.417,-35.400
2.175,-2.008,0.100,-47.974,230.103,-25.452
2.336,-2.004,0.093,-44.006,216.614,0.793
2.332,-2.043,0.048,-33.630,180.542,34.729
2.217,-1.974,0.007,-24.292,137.146,64.453
1.970,-1.682,-0.083,-17.578,95.459,87.341
1.558,-1.217,-0.121,-9.644,57.800,102.234
1.128,-0.738,-0.142,4.395,28.381,106.201
0.755,-0.258,-0.165,25.574,7.080,94.910
0.490,0.088,-0.081,49.622,-8.911,71.472
0.349,0.312,0.078,71.411,-25.574,42.664
0.387,0.543,0.325,83.252,-43.823,5.432
0.470,0.816,0.587,81.238,-62.439,-37.903
0.442,1.061,0.715,63.354,-80.566,-75.378
0.266,1.345,0.630,29.846,-91.003,-105.896
0.106,1.609,0.404,-13.977,-79.773,-135.864
0.087,1.865,0.036,-61.707,-42.480,-166.626
0.254,2.099,-0.316,-105.469,14.282,-193.542
0.595,2.352,-0.597,-138.794,73.853,-206.665
0.937,2.606,-0.759,-154.480,111.084,-199.585
1.224,2.837,-0.694,-146.057,110.352,-173.218
1.404,2.916,-0.566,-112.549,68.481,-138.550
1.342,2.786,-0.478,-67.444,-2.563,-104.370
1.066,2.526,-0.506,-26.001,-78.735,-71.350
0.586,2.262,-0.562,0.183,-132.202,-42.847
0.323,1.990,-0.510,12.390,-142.273,-23.560
0.230,1.709,-0.412,16.968,-116.150,-16.357
0.293,1.516,-0.368,13.489,-77.454,-13.489
0.451,1.370,-0.367,3.967,-38.513,-4.333
0.567,1.368,-0.334,-7.935,-5.920,3.540
0.662,1.342,-0.373,-10.742,17.090,16.296
0.791,1.315,-0.392,-5.005,33.630,30.029
0.930,1.231,-0.401,7.141,42.358,43.457
1.044,1.144,-0.372,22.461,42.175,54.382
1.175,1.043,-0.277,37.720,34.241,66.956
1.218,0.901,-0.248,52.002,16.174,84.106
1.165,0.769,-0.223,61.279,-5.798,101.990
1.030,0.672,-0.224,63.904,-24.353,113.892
0.901,0.606,-0.205,63.538,-33.142,119.507
0.799,0.546,-0.178,60.913,-31.006,121.826
0.818,0.511,-0.144,57.373,-19.836,121.582
0.871,0.486,-0.104,53.223,-4.211,118.042
