aX,aY,aZ,gX,gY,gZ
1.145,0.106,-0.403,198.608,13.000,95.886
1.160,0.087,-0.394,205.017,14.282,96.680
1.177,0.063,-0.381,210.999,15.503,96.802
1.203,0.031,-0.363,215.271,15.869,96.863
1.226,0.013,-0.340,217.712,15.564,97.656
1.252,-0.005,-0.328,218.811,14.221,99.243
1.246,-0.022,-0.328,218.689,11.841,101.257
1.216,-0.029,-0.337,217.712,10.193,102.844
1.187,-0.035,-0.349,217.041,10.742,104.065
1.165,-0.039,-0.358,215.698,13.916,104.980
1.154,-0.040,-0.359,214.600,18.494,105.469
1.159,-0.036,-0.357,214.355,23.499,104.858
1.173,-0.024,-0.349,214.905,28.015,103.455
1.202,-0.021,-0.330,215.759,30.823,101.990
1.233,-0.013,-0.308,217.041,30.579,101.440
1.285,-0.000,-0.282,218.079,27.527,101.013
1.324,-0.000,-0.257,219.238,21.423,99.976
1.345,-0.018,-0.243,219.910,12.634,99.792
1.344,-0.036,-0.245,218.262,3.052,102.234
1.324,-0.045,-0.250,213.989,-4.883,106.628
1.282,-0.049,-0.258,208.618,-9.583,110.962
1.229,-0.053,-0.265,202.393,-10.315,114.624
1.163,-0.058,-0.271,196.838,-7.080,116.943
1.090,-0.067,-0.277,192.139,0.488,117.676
1.028,-0.082,-0.273,188.416,11.902,116.333
1.001,-0.102,-0.254,185.913,25.269,113.159
0.991,-0.122,-0.221,184.692,37.292,107.483
1.012,-0.146,-0.175,184.448,46.509,99.548
1.078,-0.179,-0.108,185.974,51.514,90.271
1.131,-0.213,-0.019,187.378,51.453,83.862
1.166,-0.246,0.073,188.538,44.922,83.313
1.175,-0.283,0.145,188.782,33.997,87.402
1.174,-0.337,0.198,187.500,20.264,91.858
1.119,-0.379,0.235,185.059,6.775,94.360
1.025,-0.398,0.257,181.580,-3.601,93.506
0.943,-0.412,0.271,176.697,-8.789,90.332
0.866,-0.425,0.286,169.861,-9.094,85.022
0.819,-0.454,0.310,161.621,-5.615,78.003
0.805,-0.483,0.328,151.489,0.000,69.946
0.805,-0.487,0.338,139.709,6.592,60.364
0.816,-0.473,0.342,128.784,13.489,49.438
0.831,-0.448,0.345,119.263,20.264,39.124
0.885,-0.428,0.347,110.901,26.550,30.945
0.964,-0.397,0.351,103.943,31.860,24.719
1.008,-0.369,0.359,98.816,34.363,19.897
1.057,-0.349,0.367,94.788,34.119,18.372

1.143,-0.865,-0.653,-287.903,23.804,-118.896
1.217,-0.846,-0.724,-301.392,35.339,-123.230
1.315,-0.817,-0.792,-315.918,43.945,-123.901
1.402,-0.744,-0.851,-330.078,47.058,-121.948
1.447,-0.663,-0.912,-341.003,43.518,-119.202
1.460,-0.584,-0.980,-347.839,34.607,-116.272
1.458,-0.500,-1.029,-350.281,22.217,-113.403
1.475,-0.429,-1.075,-348.389,8.057,-111.572
1.469,-0.345,-1.108,-343.628,-6.958,-109.436
1.434,-0.263,-1.134,-335.632,-21.912,-107.361
1.412,-0.199,-1.156,-325.562,-34.485,-104.919
1.387,-0.139,-1.176,-315.430,-43.884,-102.783
1.327,-0.085,-1.200,-306.946,-50.049,-101.440
1.253,-0.029,-1.223,-300.171,-52.063,-100.464
1.205,0.026,-1.234,-296.082,-49.255,-100.769
1.171,0.100,-1.230,-293.213,-42.358,-101.196
1.127,0.199,-1.212,-290.466,-33.569,-101.013
1.112,0.298,-1.185,-286.011,-24.475,-100.037
1.126,0.383,-1.143,-279.236,-16.602,-98.511
1.130,0.469,-1.112,-270.630,-12.268,-96.802
1.131,0.555,-1.074,-260.986,-10.742,-96.008
0.912,0.574,-1.144,-250.244,-9.949,-95.581
1.139,0.722,-0.981,-239.624,-2.136,-95.398
1.068,0.726,-0.992,-226.501,2.563,-93.018
0.967,0.766,-0.934,-215.393,7.996,-92.590
1.193,0.796,-0.879,-206.238,13.672,-90.576
1.050,0.813,-0.940,-196.045,13.184,-89.905
1.108,0.919,-0.822,-188.782,15.930,-83.862
1.078,0.888,-0.877,-177.063,12.451,-75.195
1.170,0.942,-0.714,-163.818,12.939,-72.266
1.161,1.008,-0.708,-148.132,5.310,-71.350
1.102,0.997,-0.675,-132.080,-2.625,-68.665
1.117,1.030,-0.594,-115.784,-5.615,-67.810
1.099,1.033,-0.544,-98.938,-6.226,-65.125
1.081,1.005,-0.497,-84.167,-4.272,-60.120
1.075,0.988,-0.441,-72.754,1.770,-54.260
1.068,0.985,-0.388,-62.866,10.437,-48.401
1.093,0.962,-0.339,-53.894,19.775,-42.053
1.137,0.953,-0.278,-45.654,27.771,-35.522
1.200,0.957,-0.207,-37.415,31.128,-28.503
1.240,0.945,-0.158,-27.771,27.893,-21.057
1.266,0.927,-0.115,-17.334,18.982,-13.977
1.253,0.922,-0.098,-5.493,6.348,-7.812
1.209,0.899,-0.087,8.057,-6.592,-1.831
1.184,0.861,-0.084,23.132,-16.541,4.089
1.131,0.818,-0.089,38.330,-22.034,8.362
1.088,0.767,-0.086,53.101,-22.095,11.841
