aX,aY,aZ,gX,gY,gZ
0.953,-0.702,-0.364,164.795,104.858,106.995
0.790,-0.676,-0.334,142.334,125.244,101.196
0.797,-0.478,-0.369,127.075,137.817,87.708
0.500,-0.323,-0.308,122.559,145.142,80.261
0.426,-0.189,-0.334,128.540,145.508,73.486
0.567,-0.170,-0.262,139.648,140.869,67.871
0.532,-0.151,-0.093,146.545,126.709,59.082
0.430,-0.108,0.013,148.560,95.642,49.255
0.352,-0.086,0.113,144.958,63.843,44.006
0.122,-0.035,0.138,135.681,37.964,36.926
-0.009,0.041,0.307,122.437,28.015,32.166
0.016,0.017,0.287,110.962,23.437,31.799
-0.084,0.057,0.379,96.313,24.170,26.794
-0.193,0.185,0.447,80.933,29.419,19.897
-0.084,0.252,0.559,71.411,34.729,18.005
-0.006,0.230,0.578,68.054,34.302,16.907
0.083,0.362,0.703,65.308,28.870,11.475
0.098,0.304,0.664,63.293,14.587,8.606
0.093,0.349,0.676,57.434,1.099,3.601
0.105,0.417,0.666,48.767,-9.338,0.183
0.132,0.439,0.625,39.124,-19.714,0.305
0.151,0.496,0.595,29.053,-27.954,0.488
0.119,0.500,0.524,19.287,-34.668,1.587
0.051,0.546,0.472,9.460,-35.706,0.732
0.027,0.592,0.423,-0.061,-29.907,0.916
0.025,0.608,0.359,-8.911,-20.325,3.296
0.040,0.642,0.303,-16.296,-8.484,4.517
0.064,0.711,0.274,-21.301,3.601,4.456
0.123,0.760,0.269,-23.010,12.329,4.272
0.190,0.772,0.256,-21.973,13.855,5.127
0.200,0.793,0.239,-19.592,8.545,6.165
0.149,0.802,0.219,-15.991,0.916,5.188
0.122,0.805,0.215,-11.536,-4.456,2.930
0.107,0.801,0.222,-7.751,-7.568,-0.793
0.093,0.808,0.229,-5.310,-10.071,-4.089
0.083,0.828,0.240,-4.333,-12.268,-6.775
0.086,0.847,0.252,-3.418,-13.672,-7.874
0.092,0.856,0.271,-2.869,-15.076,-8.545
0.110,0.867,0.296,-2.502,-17.212,-9.949
0.125,0.880,0.324,-2.625,-21.301,-11.841
0.141,0.870,0.344,-1.953,-27.283,-13.794
0.150,0.850,0.355,-0.671,-34.241,-16.602
0.151,0.837,0.363,0.488,-40.833,-20.020
0.151,0.831,0.370,1.404,-46.143,-22.278
0.144,0.823,0.376,2.502,-49.988,-23.682
0.126,0.826,0.381,2.930,-52.368,-24.353
0.109,0.827,0.380,2.686,-52.917,-25.146
0.107,0.813,0.377,0.427,-51.208,-24.231
0.091,0.792,0.362,-3.662,-48.523,-22.644
0.076,0.775,0.340,-9.033,-44.739,-21.362
0.062,0.772,0.323,-13.977,-39.307,-20.264
0.074,0.764,0.316,-18.311,-32.776,-19.348
0.092,0.762,0.319,-20.813,-26.794,-19.165
0.112,0.761,0.325,-21.729,-22.949,-19.531
0.125,0.751,0.332,-21.912,-22.278,-20.081
0.133,0.751,0.338,-21.362,-24.231,-20.935
0.130,0.746,0.346,-20.630,-28.687,-22.705
0.131,0.737,0.356,-20.264,-34.241,-24.292
0.132,0.730,0.360,-19.592,-40.405,-26.428
0.122,0.723,0.354,-19.836,-47.546,-28.931
0.101,0.711,0.338,-20.691,-54.321,-30.945
0.084,0.707,0.325,-21.973,-59.143,-32.532
0.076,0.696,0.315,-24.353,-61.401,-33.691
0.055,0.691,0.303,-27.710,-61.768,-34.851
0.051,0.714,0.304,-30.701,-60.120,-36.621
0.055,0.720,0.297,-33.203,-57.617,-38.757
0.045,0.726,0.282,-36.011,-54.504,-40.405
0.057,0.739,0.275,-39.124,-49.927,-40.527
0.067,0.742,0.271,-42.725,-44.983,-40.771
0.079,0.755,0.265,-45.654,-40.710,-42.114
0.104,0.780,0.262,-47.546,-37.964,-43.762
0.125,0.786,0.254,-48.096,-38.269,-45.715
0.135,0.825,0.247,-47.974,-41.016,-48.584
0.147,0.885,0.249,-46.753,-45.288,-52.063
0.171,0.903,0.250,-44.739,-50.659,-54.932
0.217,0.903,0.258,-43.091,-57.739,-56.519
0.261,0.881,0.246,-43.091,-67.749,-56.396
0.280,0.860,0.226,-44.556,-79.102,-55.359
0.277,0.830,0.201,-46.387,-90.271,-55.237
0.233,0.821,0.158,-47.485,-99.365,-57.190
0.161,0.831,0.121,-48.706,-102.600,-60.852
0.157,0.827,0.118,-49.377,-97.900,-64.392
0.201,0.799,0.130,-49.438,-89.355,-66.833
0.265,0.761,0.142,-50.171,-82.031,-68.420
0.337,0.719,0.169,-50.903,-78.552,-69.519
0.422,0.676,0.184,-51.636,-80.872,-70.923
0.485,0.650,0.188,-54.077,-90.271,-72.754
0.501,0.654,0.166,-56.763,-106.262,-74.585
0.498,0.669,0.137,-58.228,-125.916,-76.538
0.414,0.670,0.080,-57.739,-145.325,-79.468
0.267,0.676,0.021,-54.626,-157.471,-84.473
0.171,0.667,-0.003,-50.476,-155.029,-89.050
0.144,0.639,0.002,-47.119,-139.893,-93.018
0.151,0.614,0.028,-44.678,-118.774,-97.534

0.950,1.135,-1.070,82.336,40.222,-6.409
1.026,1.515,-1.435,91.614,78.491,-2.625
