aX,aY,aZ,gX,gY,gZ
0.86,0.95,-0.562,-111.877,1.16,-20.142
0.824,0.922,-0.515,-108.826,12.024,-15.32
0.854,0.893,-0.463,-100.159,21.362,-13.672
0.925,0.872,-0.372,-87.097,27.161,-12.817
0.993,0.832,-0.258,-70.984,27.344,-8.789
1.029,0.768,-0.149,-53.528,21.667,-1.16
1.035,0.695,-0.057,-37.231,12.512,8.301
1.019,0.6,0.047,-23.865,2.747,15.93
0.964,0.491,0.095,-14.343,-4.517,20.996
0.905,0.418,0.134,-9.399,-6.531,24.231
0.877,0.4,0.149,-7.935,-2.747,24.597
0.871,0.418,0.179,-6.226,4.578,20.081
0.899,0.442,0.221,-1.465,14.282,13.062
0.991,0.452,0.277,6.042,24.414,8.606
1.09,0.457,0.334,15.564,30.334,8.301
1.162,0.449,0.38,27.283,28.992,9.705
1.2,0.417,0.424,39.307,21.851,11.597
1.191,0.374,0.426,50.964,10.803,15.259
1.134,0.32,0.365,60.059,-0.916,19.226
1.081,0.294,0.304,65.735,-9.155,20.63
1.051,0.279,0.273,69.214,-13.184,20.569
1.06,0.254,0.248,72.083,-14.954,22.217
1.077,0.264,0.227,73.792,-15.869,26.245
1.081,0.28,0.204,75.928,-17.883,29.907
1.062,0.311,0.175,79.163,-21.179,33.569
1.005,0.333,0.129,83.252,-24.78,36.987
1.001,0.428,0.134,89.417,-26.489,38.879
0.952,0.448,0.079,99.426,-28.137,40.955
0.879,0.413,0.003,109.619,-27.466,41.321
0.898,0.493,0.054,117.981,-20.996,38.452
0.915,0.459,0.036,127.136,-16.602,38.269
1.015,0.441,0.041,135.254,-16.113,39.734
0.954,0.41,-0.009,140.076,-19.47,40.527
1.032,0.398,0.033,143.066,-22.461,43.884
1.063,0.376,0.022,145.386,-27.222,47.607
1.064,0.342,-0.014,145.752,-33.63,51.514
1.044,0.367,-0.041,143.921,-36.56,53.772
1.027,0.37,-0.064,143.982,-36.194,55.237
1.036,0.376,-0.079,146.79,-32.349,56.03
1.041,0.371,-0.102,151.489,-28.992,57.8
1.056,0.374,-0.09,156.616,-24.963,59.509
1.083,0.323,-0.101,162.598,-22.339,62.134
1.093,0.283,-0.115,167.725,-21.362,64.758
1.093,0.251,-0.112,171.021,-20.264,66.833
1.113,0.22,-0.114,173.767,-19.043,69.336
1.121,0.177,-0.127,175.964,-17.761,71.777
1.097,0.132,-0.149,177.612,-16.052,73.975
1.113,0.124,-0.125,178.467,-12.878,75.256
1.12,0.113,-0.117,180.054,-11.414,76.538
1.125,0.111,-0.12,182.861,-12.817,78.369
1.097,0.077,-0.135,186.89,-14.16,81.055
1.093,0.056,-0.122,190.063,-12.573,83.374
1.072,0.024,-0.119,193.054,-9.949,84.656
1.075,0.004,-0.104,194.763,-6.836,84.839
1.133,-0.02,-0.079,195.007,-4.517,85.388
1.166,-0.068,-0.073,194.458,-4.456,85.205
1.104,-0.126,-0.116,192.322,-5.554,83.191
1.112,-0.068,-0.052,187.683,-1.831,79.285
1.198,-0.06,-0.006,185.974,0.0,78.186
1.241,-0.105,-0.016,186.462,-3.418,80.078
1.233,-0.106,0.006,185.303,-8.057,81.665
1.191,-0.122,-0.003,184.509,-13.611,82.458
1.122,-0.146,-0.01,183.533,-16.785,83.374
1.108,-0.144,0.012,181.335,-15.625,84.045
1.095,-0.168,0.01,179.565,-13.977,84.9
1.092,-0.185,0.028,176.758,-11.23,84.778
1.084,-0.183,0.042,173.462,-9.094,84.106
1.063,-0.173,0.055,170.593,-7.08,84.167
1.053,-0.172,0.07,167.969,-4.395,84.961
1.041,-0.182,0.082,165.833,-0.916,86.792
1.044,-0.179,0.112,163.818,2.747,87.28
1.024,-0.198,0.121,161.438,5.31,87.708
0.991,-0.208,0.126,157.776,8.606,88.257
0.968,-0.2,0.146,153.259,12.573,87.83
0.958,-0.208,0.152,148.682,16.052,87.036
0.941,-0.211,0.16,142.7,18.738,86.243
0.948,-0.204,0.185,136.841,20.508,85.571
0.95,-0.204,0.186,132.568,19.653,84.778
0.947,-0.209,0.202,129.333,18.188,82.703
0.94,-0.217,0.215,127.197,16.479,79.346
0.927,-0.226,0.223,125.061,14.954,75.684
0.92,-0.228,0.235,122.864,14.771,72.205
0.931,-0.25,0.246,120.3,15.259,68.481
1.469,-0.734,-0.432,-257.69,-71.777,-110.779
1.461,-0.775,-0.502,-259.949,-74.951,-113.342
1.422,-0.808,-0.568,-263.611,-73.853,-114.807
1.384,-0.862,-0.637,-269.409,-68.665,-116.577
1.365,-0.942,-0.704,-276.978,-59.57,-121.277
1.378,-1.018,-0.77,-287.048,-48.34,-128.113
1.391,-1.095,-0.843,-299.194,-38.025,-135.62
1.41,-1.179,-0.957,-312.805,-30.396,-143.86
1.425,-1.195,-1.106,-329.102,-24.536,-152.527
1.443,-1.135,-1.233,-346.741,-17.883,-159.973
1.462,-1.019,-1.325,-359.985,-10.01,-164.124
1.488,-0.857,-1.378,-365.112,-2.136,-166.016
1.524,-0.703,-1.41,-362.122,3.296,-166.626
1.554,-0.566,-1.426,-352.661,4.272,-166.992
1.582,-0.435,-1.418,-339.355,1.526,-166.87
1.599,-0.326,-1.395,-325.256,-4.456,-166.26
1.59,-0.232,-1.368,-311.829,-12.207,-164.917
1.582,-0.132,-1.335,-302.246,-19.653,-162.292
1.568,-0.016,-1.301,-295.898,-25.696,-159.363
1.526,0.112,-1.271,-291.26,-29.541,-157.776
1.491,0.233,-1.235,-286.499,-29.541,-157.166
1.447,0.348,-1.195,-281.433,-25.635,-155.945
1.413,0.439,-1.16,-275.085,-18.86,-153.503
1.374,0.529,-1.132,-268.311,-10.559,-150.757
1.349,0.627,-1.091,-261.597,-1.648,-147.522
1.35,0.701,-1.041,-252.93,7.08,-144.287
1.359,0.788,-0.988,-243.591,13.611,-140.625
1.361,0.873,-0.93,-232.605,17.212,-135.437
1.36,0.958,-0.867,-220.398,18.066,-128.052
1.376,1.034,-0.801,-207.642,16.113,-119.263
1.39,1.115,-0.729,-194.641,12.085,-110.168
1.383,1.198,-0.657,-180.847,6.226,-99.426
1.357,1.272,-0.591,-167.114,0.061,-87.036
1.305,1.321,-0.537,-152.71,-5.127,-74.646
1.251,1.355,-0.484,-138.123,-8.301,-63.538
1.202,1.375,-0.435,-122.62,-9.277,-54.443
1.147,1.376,-0.392,-106.995,-7.385,-46.936
1.1,1.373,-0.354,-90.698,-3.174,-39.246
1.073,1.36,-0.319,-75.073,1.953,-30.823
1.06,1.339,-0.284,-59.082,5.92,-22.217
1.058,1.302,-0.254,-43.152,7.507,-13.428
1.07,1.254,-0.233,-28.198,6.836,-4.333
1.068,1.19,-0.228,-14.465,4.578,5.676
1.054,1.126,-0.239,-2.93,1.343,16.113
1.053,1.078,-0.248,6.897,-1.16,25.94
1.023,1.035,-0.268,16.968,-3.174,34.363
1.018,1.001,-0.284,27.954,-3.723,41.87
1.001,0.951,-0.31,39.612,-2.319,48.218
1.003,0.891,-0.32,52.49,1.282,51.941
1.038,0.847,-0.308,66.223,7.568,54.077
1.104,0.78,-0.295,80.139,12.939,56.946
1.194,0.711,-0.268,93.628,15.198,61.707
1.25,0.643,-0.256,106.201,13.428,66.895
1.279,0.588,-0.242,117.371,8.423,72.51
1.278,0.535,-0.237,128.052,2.563,78.064
1.257,0.477,-0.249,137.634,-1.77,83.313
1.281,0.444,-0.235,146.179,-4.944,87.83
1.24,0.38,-0.252,154.48,-7.385,91.003
1.239,0.344,-0.238,161.621,-8.911,93.201
1.226,0.286,-0.262,169.312,-10.986,96.741
1.193,0.245,-0.266,175.903,-10.071,97.595
1.189,0.24,-0.243,183.044,-8.484,97.595
1.221,0.182,-0.254,190.918,-6.958,99.609
1.178,0.136,-0.277,197.754,-5.859,100.22
1.131,0.125,-0.262,202.698,-3.235,100.22
1.169,0.127,-0.212,207.458,-0.366,101.746
1.21,0.075,-0.225,213.196,-1.282,104.431
1.206,0.033,-0.23,215.942,-4.639,106.873
1.173,0.034,-0.228,216.736,-8.24,107.483
1.128,0.027,-0.248,218.323,-10.559,107.971
1.115,0.016,-0.253,220.52,-9.644,107.788
1.125,0.001,-0.252,223.572,-6.775,106.384
1.127,-0.017,-0.257,227.051,-3.845,104.37
1.154,-0.024,-0.228,229.431,-0.61,102.905
1.174,-0.053,-0.216,231.567,0.916,102.661
1.19,-0.074,-0.203,232.849,0.366,102.6
1.198,-0.102,-0.196,232.544,-0.916,102.478
1.165,-0.119,-0.195,231.445,-1.587,101.44
1.157,-0.116,-0.17,229.919,-0.366,99.976
1.155,-0.136,-0.161,228.76,1.648,99.121
