aX,aY,aZ,gX,gY,gZ
0.641,-0.608,-0.757,106.445,-130.92,31.067
0.583,-0.597,-0.76,108.093,-142.639,30.457
0.41,1.375,-1.076,-284.485,13.489,1.343
0.224,1.497,-1.283,-333.984,31.982,8.118
0.078,1.501,-1.426,-379.15,58.228,19.958
0.017,1.445,-1.479,-422.546,91.553,29.48
0.021,1.459,-1.473,-460.571,122.62,33.63
0.02,1.578,-1.504,-483.154,142.395,30.884
0.045,1.766,-1.547,-487.305,148.437,19.287
-0.034,1.902,-1.687,-470.764,138.184,-4.578
-0.176,1.869,-1.854,-428.162,118.408,-38.147
-0.383,1.943,-1.817,-360.84,97.656,-77.148
-0.69,4.0,4.0,-184.021,141.602,-116.333
-1.154,2.475,1.858,98.145,339.661,-237.976
0.238,-3.64,-1.237,-10.315,206.604,-405.151
0.532,-4.0,-1.006,-183.228,328.857,-232.361
0.407,-0.277,0.74,-473.145,497.314,-306.335
0.86,-1.154,0.038,-466.003,517.456,-385.742
1.013,-2.468,-0.004,-358.337,429.443,-293.091
0.522,-3.43,-0.261,-288.269,267.212,-149.231
0.645,-3.18,-0.582,-176.514,149.536,-105.347
1.486,-3.388,-0.759,-56.702,52.429,-80.017
2.408,-3.987,-1.129,65.43,-36.56,-70.557
2.812,-4.0,-1.635,139.832,-85.449,-82.947
2.391,-4.0,-1.919,150.757,-76.172,-95.581
1.677,-3.334,-1.381,125.183,-42.725,-61.218
0.775,-1.438,0.338,107.788,-33.325,21.057
-0.059,-1.067,0.556,166.26,-50.842,97.473
-0.005,-1.974,-0.017,194.946,-79.407,141.479
0.083,-2.118,-0.099,150.757,-59.631,155.884
-0.216,-1.46,0.22,79.529,-16.235,130.066
-0.395,-0.893,0.325,6.836,7.629,92.468
-0.105,-1.105,0.207,-48.523,30.823,53.101
0.035,-0.711,0.141,-104.553,44.189,-0.427
-0.167,-0.609,-0.261,-129.944,30.212,-25.574
-0.119,-0.661,-0.44,-137.695,29.541,-51.27
0.035,-0.654,-0.641,-135.437,32.898,-71.35
0.173,-0.497,-0.614,-125.244,36.987,-80.75
0.336,-0.343,-0.681,-103.821,35.95,-80.566
0.492,-0.304,-0.734,-71.838,34.424,-76.477
0.515,-0.323,-0.698,-36.804,37.903,-72.754
0.577,-0.361,-0.588,-2.991,41.199,-63.599
0.705,-0.42,-0.47,27.71,34.79,-47.485
0.809,-0.501,-0.365,50.903,15.93,-27.649
0.82,-0.575,-0.313,64.697,-10.559,-8.362
0.734,-0.627,-0.256,69.885,-39.124,8.972
0.588,-0.685,-0.239,66.833,-65.308,23.743
0.415,-0.77,-0.291,57.739,-82.764,32.654
0.28,-0.844,-0.357,44.373,-84.229,35.767
0.185,-0.845,-0.415,29.846,-74.768,33.752
0.135,-0.861,-0.51,18.677,-61.096,28.931
0.155,-0.872,-0.577,10.559,-44.373,21.301
0.213,-0.82,-0.612,4.517,-30.212,12.207
0.164,-0.738,-0.661,3.174,-22.278,4.822
0.232,-0.738,-0.69,7.446,-14.587,1.16
0.346,-0.831,-0.755,13.245,-8.24,-3.906
0.415,-0.879,-0.764,13.794,-2.441,-15.991
0.347,-0.711,-0.681,10.132,1.587,-28.687
0.358,-0.647,-0.652,13.733,-0.122,-28.259
0.415,-0.708,-0.669,18.188,-4.7,-22.217
0.443,-0.734,-0.685,17.639,-6.714,-17.7
0.454,-0.793,-0.708,11.963,-3.357,-16.968
0.439,-0.693,-0.674,1.953,2.625,-20.264
0.426,-0.615,-0.679,-4.395,7.141,-20.386
0.46,-0.613,-0.677,-5.432,9.705,-17.212
0.502,-0.624,-0.682,-4.761,8.911,-15.015
0.529,-0.629,-0.691,-3.723,3.784,-14.587
0.533,-0.625,-0.704,-2.014,-3.784,-14.526
0.517,-0.631,-0.738,1.221,-12.573,-13.977
0.499,-0.625,-0.762,4.333,-18.494,-13.062
0.453,-0.615,-0.764,8.789,-20.264,-11.719
0.451,-0.662,-0.749,14.587,-18.799,-10.315
0.468,-0.69,-0.723,19.043,-17.09,-9.705
0.467,-0.699,-0.739,21.729,-18.127,-7.874
0.472,-0.707,-0.731,23.499,-18.433,-4.822
0.427,-0.683,-0.694,23.987,-18.494,-2.38
0.424,-0.717,-0.7,24.902,-19.653,0.793
0.512,-0.781,-0.701,24.048,-19.226,1.16
0.421,-0.674,-0.667,19.653,-19.165,-2.38
0.407,-0.842,-0.752,18.25,-18.677,-0.854
0.404,-0.76,-0.665,12.451,-13.977,-4.028
0.355,-0.691,-0.663,7.141,-12.634,-4.211
0.391,-0.746,-0.721,4.7,-14.343,-1.587
0.384,-0.741,-0.773,0.488,-11.597,-2.686
0.372,-0.656,-0.751,-2.991,-1.587,-5.615
0.4,-0.592,-0.706,-1.953,5.493,-6.958
0.452,-0.608,-0.708,2.258,6.104,-6.653
0.474,-0.617,-0.683,5.432,5.066,-7.874
0.489,-0.608,-0.681,8.362,2.014,-8.667
0.497,-0.611,-0.688,11.353,-2.441,-7.69
0.497,-0.625,-0.699,13.855,-7.08,-5.676
0.497,-0.63,-0.703,15.625,-9.949,-3.723
0.5,-0.626,-0.699,16.418,-11.902,-2.686
0.482,-0.636,-0.707,16.724,-13.672,-0.732
0.459,-0.657,-0.693,17.212,-13.428,1.16
0.453,-0.661,-0.667,17.029,-11.841,2.991
0.446,-0.664,-0.66,15.869,-11.536,4.7
0.434,-0.657,-0.648,14.038,-11.414,5.981
0.422,-0.652,-0.647,12.512,-11.719,6.836
0.396,-0.658,-0.663,10.864,-11.78,7.629
0.386,-0.661,-0.672,8.972,-10.01,7.69
0.401,-0.647,-0.666,7.08,-8.118,6.897
0.423,-0.633,-0.657,6.531,-7.69,5.493
0.425,-0.63,-0.661,7.568,-9.766,4.272
0.411,-0.651,-0.675,9.094,-12.085,4.089
0.404,-0.673,-0.69,8.972,-13.245,3.967
0.403,-0.682,-0.709,7.629,-12.878,3.296
0.394,-0.678,-0.73,5.676,-11.78,2.93
0.388,-0.662,-0.739,4.15,-9.155,2.808
0.404,-0.642,-0.729,3.479,-5.859,2.869
0.432,-0.633,-0.713,4.089,-2.991,2.441
0.46,-0.631,-0.688,5.676,-1.648,1.526
0.458,-0.641,-0.688,7.874,-3.418,0.671
0.445,-0.659,-0.698,9.766,-6.287,0.244
0.45,-0.676,-0.699,10.803,-8.728,0.671
0.447,-0.68,-0.716,11.047,-11.047,0.793
0.437,-0.677,-0.734,10.376,-11.841,0.61
0.438,-0.672,-0.748,10.62,-11.169,0.061
0.426,-0.651,-0.761,12.207,-8.972,-1.16
0.43,-0.631,-0.752,15.198,-4.15,-2.38
0.445,-0.638,-0.739,19.47,1.221,-2.441
-0.174,1.099,-1.618,-316.833,88.196,-43.701
-0.162,1.114,-1.604,-323.242,107.178,-62.805
-0.199,1.057,-1.675,-326.05,127.563,-89.172
-0.228,0.934,-1.704,-323.975,154.297,-116.089
-0.099,0.843,-1.651,-312.317,179.138,-144.958
0.106,0.726,-1.578,-285.645,184.753,-165.833
0.203,0.619,-1.4,-245.972,166.565,-173.096
0.238,0.509,-1.141,-197.571,137.695,-171.814
0.243,0.272,-0.88,-144.714,107.178,-161.499
0.264,-0.321,-0.615,-99.487,83.618,-145.02
3.186,4.0,4.0,-59.753,77.332,-123.535
3.038,3.275,2.67,118.225,184.143,-130.188
0.911,-4.0,-1.058,74.951,182.129,-185.303
-0.205,-4.0,-0.215,-85.449,210.632,-79.956
0.948,-3.334,0.925,-240.723,209.351,-44.922
2.161,-1.474,1.362,-308.167,212.524,-5.31
2.697,-4.0,0.629,-242.554,162.354,70.557
2.923,-4.0,-0.441,-217.896,6.104,79.041
2.55,-3.747,-1.436,-193.909,-142.273,68.848
1.536,-3.173,-1.973,-152.222,-196.96,59.082
0.477,-2.605,-1.88,-103.271,-174.744,58.716
-0.071,-1.651,-1.376,-50.232,-130.493,74.341
0.031,-0.831,-0.885,23.56,-105.225,105.591
0.294,-0.77,-0.692,113.037,-103.455,124.817
0.25,-0.996,-0.466,171.021,-102.173,118.347
0.009,-1.037,-0.194,191.406,-90.881,100.891
-0.186,-1.059,-0.002,186.829,-81.238,85.938
-0.346,-1.005,0.15,161.682,-67.139,59.875
-0.399,-0.88,0.203,125.061,-41.321,23.376
-0.478,-0.796,0.133,87.402,-5.615,-11.047
-0.071,-1.11,0.182,50.171,41.565,-38.269
0.085,-0.817,0.063,10.437,71.655,-70.19
