aX,aY,aZ,gX,gY,gZ
0.521,0.715,0.421,3.296,7.202,32.227
0.401,0.695,0.378,2.686,-14.709,30.64
0.318,0.685,0.371,2.38,-26.794,24.414
0.263,0.674,0.358,1.343,-31.433,17.822
0.274,0.686,0.373,-1.465,-31.006,14.465
0.22,0.647,0.305,-5.249,-28.076,13.306
0.214,0.752,0.353,-11.108,-19.226,9.46
0.244,0.755,0.323,-13.794,-10.437,7.996
0.277,0.76,0.321,-15.442,-3.479,7.202
0.286,0.771,0.312,-17.273,1.648,5.127
0.273,0.825,0.333,-18.127,6.47,1.282
0.347,0.809,0.33,-17.212,9.277,0.916
0.348,0.755,0.297,-16.174,8.789,2.441
0.38,0.783,0.327,-17.944,9.521,2.197
0.382,0.801,0.319,-18.616,7.629,0.427
0.394,0.817,0.321,-19.287,4.761,-0.122
0.381,0.807,0.298,-20.02,0.793,-0.122
0.365,0.822,0.303,-21.362,-2.075,-1.648
0.379,0.832,0.313,-21.484,-5.066,1.16
0.427,0.815,0.329,-22.461,-14.16,3.174
0.405,0.8,0.307,-23.254,-20.508,5.249
0.362,0.804,0.292,-24.353,-24.78,7.812
0.326,0.84,0.291,-26.367,-25.452,8.728
0.314,0.876,0.295,-27.1,-23.865,9.033
0.315,0.87,0.281,-27.527,-22.278,11.353
0.293,0.892,0.272,-29.114,-20.203,13.306
0.288,0.898,0.265,-31.25,-16.968,15.015
0.286,0.922,0.265,-32.654,-13.489,15.686
0.315,0.926,0.267,-33.569,-10.925,17.029
0.341,0.933,0.251,-33.997,-11.108,18.616
0.342,0.933,0.231,-35.583,-12.939,19.897
0.31,0.948,0.216,-37.048,-14.893,19.653
0.283,0.978,0.202,-37.842,-15.625,18.921
0.268,0.991,0.18,-37.598,-15.747,19.409
0.259,1.004,0.161,-37.17,-15.381,21.179
0.228,1.004,0.132,-36.865,-14.526,22.522
0.21,1.023,0.134,-36.743,-12.146,23.499
0.209,1.016,0.131,-35.034,-10.437,25.146
0.206,1.001,0.122,-32.959,-10.01,26.672
0.202,0.994,0.123,-31.311,-10.01,27.893
0.198,0.981,0.128,-29.602,-11.169,28.442
0.19,1.0,0.128,-27.832,-13.245,27.832
0.178,1.008,0.125,-26.794,-15.93,26.978
0.157,1.004,0.114,-25.757,-18.677,26.306
0.143,1.0,0.11,-24.841,-20.508,25.635
0.128,0.989,0.1,-23.987,-21.729,23.804
0.122,0.988,0.096,-22.766,-22.278,21.362
0.124,0.978,0.095,-21.912,-22.827,19.653
0.119,0.95,0.092,-20.935,-23.499,17.7
0.116,0.935,0.094,-19.836,-24.414,15.32
0.117,0.928,0.096,-18.494,-26.062,12.939
0.111,0.952,0.097,-16.479,-28.137,10.193
0.088,0.951,0.094,-14.404,-30.151,7.568
0.075,0.936,0.094,-13.062,-30.518,5.676
0.073,0.926,0.103,-12.573,-29.175,3.601
0.084,0.915,0.107,-12.878,-27.405,1.404
0.093,0.914,0.112,-14.16,-26.55,-0.732
1.738,0.681,0.041,12.39,115.54,12.695
1.741,0.797,-0.12,16.418,137.268,18.433
1.917,0.956,-0.293,19.714,177.917,22.156
2.297,1.149,-0.445,21.912,232.117,28.259
2.808,1.362,-0.628,22.705,286.316,41.748
3.323,1.577,-0.869,21.851,332.52,63.965
3.743,1.78,-1.223,20.691,369.812,96.436
4.0,1.999,-1.649,23.376,404.541,135.559
4.0,2.293,-2.014,37.476,443.42,174.683
4.0,2.632,-2.154,65.918,476.746,221.069
4.0,2.329,-2.551,112.305,487.732,284.973
4.0,2.437,-2.342,158.081,485.779,330.078
4.0,2.07,-2.146,216.553,467.041,369.812
4.0,1.151,-2.139,285.4,424.683,411.194
3.924,0.69,-1.676,337.036,383.484,432.251
3.592,-0.08,-1.511,394.104,344.91,452.637
3.119,-0.538,-1.227,439.636,314.575,454.224
2.741,-0.987,-0.934,470.215,294.556,454.773
2.283,-1.283,-0.63,485.352,273.56,449.89
1.757,-1.442,-0.431,484.314,251.953,432.19
1.347,-1.523,-0.303,469.666,235.657,402.1
1.025,-1.498,-0.188,441.589,221.558,359.924
0.831,-1.474,-0.115,404.358,204.346,310.73
0.629,-1.172,-0.02,362.305,180.115,261.414
0.449,-0.918,-0.044,325.745,150.513,214.661
0.376,-0.657,-0.051,299.744,120.3,173.035
0.302,-0.448,0.003,284.912,94.604,131.897
0.202,-0.455,0.031,279.541,75.317,92.773
0.108,-0.578,0.042,272.827,64.392,57.739
0.022,-0.735,0.045,256.836,62.378,28.931
-0.001,-0.846,0.032,230.896,67.993,7.263
0.011,-0.839,0.015,195.068,76.965,-6.104
0.034,-0.826,-0.083,154.053,85.144,-10.254
0.026,-0.79,-0.23,109.863,94.116,-7.019
0.005,-0.68,-0.347,66.04,105.957,0.244
-0.016,-0.512,-0.412,28.931,118.835,9.644
-0.052,-0.387,-0.475,6.714,129.211,15.076
-0.07,-0.288,-0.498,-2.502,136.841,13.184
-0.034,-0.188,-0.45,-1.892,140.503,3.54
0.07,-0.114,-0.362,7.202,135.742,-11.23
0.178,-0.073,-0.259,19.409,120.789,-28.931
0.289,0.002,-0.116,30.273,96.558,-45.105
0.372,0.054,-0.03,40.71,62.866,-56.091
0.413,0.031,0.035,47.913,25.33,-62.317
0.375,0.057,0.083,48.218,-8.057,-66.772
0.312,0.156,0.138,44.189,-33.447,-65.369
0.316,0.082,0.105,39.551,-50.049,-57.129
0.228,0.156,0.188,28.015,-55.725,-53.223
0.24,0.308,0.244,12.085,-54.565,-48.34
0.254,0.176,0.225,1.953,-50.903,-34.912
0.236,0.475,0.252,-11.719,-42.236,-33.997
0.338,0.466,0.262,-19.531,-28.748,-27.771
0.371,0.506,0.183,-18.311,-24.475,-22.095
0.339,0.546,0.188,-17.029,-18.921,-16.602
